"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","BLR","Belarus","2009","2009",0.94182,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","KGZ","Kyrgyzstan","2009","2009",1.16891,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2008","2008",13.08513,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2009","2009",13.27548,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","CYM","Cayman Islands","2004","2004",80.01654,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","CYM","Cayman Islands","2005","2005",84.49366,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","CYM","Cayman Islands","2006","2006",81.77043,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","CYM","Cayman Islands","2007","2007",91.49065,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","CYM","Cayman Islands","2008","2008",91.021,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","MNG","Mongolia","2010","2010",26.79746,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","CHN","China","2010","2010",0.44401,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2004","2004",97.30054,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2005","2005",97.98851,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2006","2006",98.02889,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2007","2007",98.20805,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2008","2008",97.80087,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2009","2009",98.86758,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2010","2010",99.20385,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2011","2011",98.96511,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2012","2012",99.21705,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","LVA","Latvia","2013","2013",99.35876,,
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","IDN","Indonesia","2006","2006",,"a","Category not applicable"
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","IDN","Indonesia","2007","2007",7.10711,,
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","IDN","Indonesia","2008","2008",6.64938,,
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","IDN","Indonesia","2009","2009",,"a","Category not applicable"
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","IDN","Indonesia","2011","2011",,"a","Category not applicable"
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ARG","Argentina","2003","2003",15.30109,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2004","2004",47.95573,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2005","2005",47.67649,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2006","2006",51.79719,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2007","2007",51.81231,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2008","2008",52.80565,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2009","2009",54.36456,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2010","2010",53.08692,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2012","2012",58.01192,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","MEX","Mexico","2013","2013",56.55838,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2013","2013",2.01978,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2004","2004",22.86552,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2005","2005",23.47989,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2006","2006",23.99537,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2007","2007",24.54668,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2008","2008",23.97804,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2009","2009",24.47779,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2010","2010",24.95962,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2011","2011",25.43501,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2012","2012",25.87931,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","SWE","Sweden","2013","2013",26.33444,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2006","2006",17.08729,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2007","2007",17.82677,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2008","2008",19.48114,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2009","2009",20.30797,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2010","2010",21.60116,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2011","2011",22.72257,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2012","2012",23.46401,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","SGP","Singapore","2013","2013",25.15091,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","BHR","Bahrain","2010","2010",38.59999,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2005","2005",9.87813,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2006","2006",10.52598,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2007","2007",11.21744,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2008","2008",11.95473,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2009","2009",12.17572,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2010","2010",12.4753,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2011","2011",12.5752,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","ITA","Italy","2012","2012",13.29754,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2005","2005",33.14327,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2007","2007",34.78579,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2008","2008",34.54745,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2009","2009",34.67464,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2010","2010",35.55756,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2011","2011",34.71874,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2012","2012",35.0871,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","NLD","Netherlands","2013","2013",33.04379,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","CRI","Costa Rica","2007","2007",47.41924,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","CRI","Costa Rica","2008","2008",49.46584,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","CRI","Costa Rica","2009","2009",50.33091,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","CRI","Costa Rica","2010","2010",48.78252,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","CRI","Costa Rica","2011","2011",50.05327,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","CRI","Costa Rica","2012","2012",50.76021,,
